Oxymax PARAMETER File 

CSV FILE CREATION:11/01/2023 13:32:30
EXPERIMENT START:18/05/2021 21:59:58
DATA FILENAME:C:\Program Files (x86)\Oxymax\EXP m Run5.12.CDTA

GROUP/CAGE:0101
SUBJECT ID:Mouse m31
SUBJECT MASS:17.63 

GROUP/CAGE:0102
SUBJECT ID:Mouse m32
SUBJECT MASS:19.33 

GROUP/CAGE:0103
SUBJECT ID:Mouse m33
SUBJECT MASS:10 

GROUP/CAGE:0104
SUBJECT ID:Mouse m34
SUBJECT MASS:14.97 

SCAN RATE:90 seconds

PARAMETER:FEED1 (grams)


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,
INTERVAL,TIME,CAGE 0101,TIME,CAGE 0102,TIME,CAGE 0103,TIME,CAGE 0104,
===============,===============,===============,===============,===============,===============,===============,===============,===============,
 119 ,19/05/2021 00:58:38 , 0 ,19/05/2021 00:58:38 , 0 ,19/05/2021 00:58:38 , 0 ,19/05/2021 00:58:38 , 0 ,
 120 ,19/05/2021 01:00:08 , 0 ,19/05/2021 01:00:08 , 0 ,19/05/2021 01:00:08 , 0 ,19/05/2021 01:00:08 , 0 ,
 121 ,19/05/2021 01:01:38 , 0 ,19/05/2021 01:01:38 , 0 ,19/05/2021 01:01:38 , 0 ,19/05/2021 01:01:38 , 0 ,
 122 ,19/05/2021 01:03:08 , 0 ,19/05/2021 01:03:08 , 0 ,19/05/2021 01:03:08 , 0 ,19/05/2021 01:03:08 , 0 ,
 123 ,19/05/2021 01:04:38 , 0 ,19/05/2021 01:04:38 , 0 ,19/05/2021 01:04:38 , 0 ,19/05/2021 01:04:38 , 0 ,
 124 ,19/05/2021 01:06:08 , 0 ,19/05/2021 01:06:08 , 0 ,19/05/2021 01:06:08 , 0 ,19/05/2021 01:06:08 , 0 ,
 125 ,19/05/2021 01:07:38 , 0 ,19/05/2021 01:07:38 , 0 ,19/05/2021 01:07:38 , 0 ,19/05/2021 01:07:38 , 0 ,
 126 ,19/05/2021 01:09:08 , 0 ,19/05/2021 01:09:08 , 0 ,19/05/2021 01:09:08 , 0 ,19/05/2021 01:09:08 , 0 ,
 127 ,19/05/2021 01:10:38 , 0 ,19/05/2021 01:10:38 , 0 ,19/05/2021 01:10:38 , 0 ,19/05/2021 01:10:38 , 0 ,
 128 ,19/05/2021 01:12:08 , 0 ,19/05/2021 01:12:08 , 0 ,19/05/2021 01:12:08 , 0 ,19/05/2021 01:12:08 , 0 ,
 129 ,19/05/2021 01:13:38 , 0 ,19/05/2021 01:13:38 , 0 ,19/05/2021 01:13:38 , 0 ,19/05/2021 01:13:38 , 0 ,
 130 ,19/05/2021 01:15:08 , 0 ,19/05/2021 01:15:08 , 0 ,19/05/2021 01:15:08 , 0 ,19/05/2021 01:15:08 , 0 ,
 131 ,19/05/2021 01:16:38 , 0 ,19/05/2021 01:16:38 , 0 ,19/05/2021 01:16:38 , 0 ,19/05/2021 01:16:38 , 0 ,
 132 ,19/05/2021 01:18:08 , 0 ,19/05/2021 01:18:08 , 0 ,19/05/2021 01:18:08 , 0 ,19/05/2021 01:18:08 , 0 ,
 133 ,19/05/2021 01:19:38 , 0 ,19/05/2021 01:19:38 , 0 ,19/05/2021 01:19:38 , 0 ,19/05/2021 01:19:38 , 0 ,
